"India will continue to attract FDI, says U.N. trade body",It is the 9th largest recipient of FDI in 2019,2020-06-16T06:19:12Z
"India 9th largest recipient of FDI in 2019, will continue to attract investments: UN",The UN Conference on Trade and Development (UNCTAD) said in a report on Monday that a lower but positive economic growth in India in the post-COVID19 pandemic period and India#39;s large market will continue to attract market-seeking investments to the countr…,2020-06-16T06:02:07Z
COVID-19: an opportunity to digitise property transactions,"Private property rights facilitate greater access to credit. Using data on Russian businesses, a recent study finds that private land rights increase access to external financing by 40 per cent and promote larger investment by as much as 60 per cent. When pro…",2020-06-16T05:00:35Z
Lagos real estate reform: Fraudulent real estate practitioners have no hiding place anymore,By Kingsley Adegboye The end may have come for fraudsters in Lagos state who hide under the pretence of being estate agents thereby defrauding unsuspecting members of the public who are in dire need of residential accommodation. This is because Lagos state go…,2020-06-16T04:42:46Z
"Over past 5 years, value investing has become less relevant, says Ajit Dayal","The Demonetisation of 2016, the GST of 2017, the collapse of IL&FS of 2018 and the continued support by the political class of the real estate sector has led to a sharp slowdown in the Indian economy and a near-freeze of the banking system for over 2 years.",2020-06-16T04:14:15Z
'Value investing has become less relevant in last 5 years',"'Value investing has become less relevant in last 5 years'The Demonetisation of 2016, the GST of 2017, the collapse of IL&FS of 2018 and the continued support by the political class of the real estate sector has led to a sharp slowdown in the Indian economy a…",2020-06-16T04:14:15Z
Return to past shopping glories unlikely,Queues outside Penneys should not be taken as barometer of future viability of high street,2020-06-16T04:10:34Z
SGX Nifty jumps 165 points; here's what changed for market while you were sleeping,"Nifty futures on the Singapore Exchange traded 166.75 points, or 1.70 per cent higher at 9,983.80, in signs that Dalal Street was headed for a positive start on Tuesday.",2020-06-16T03:10:41Z
Banks only hope for MSMEs as sector struggles with deepening revenue crisis - India Today,"<ol><li>Banks only hope for MSMEs as sector struggles with deepening revenue crisis  India Today
</li><li>PSBs disburse Rs 16,031 crore loan to MSMEs under emergency credit guarantee scheme  Moneycontrol.com
</li><li>Ensure effective rollout of Rs 3-lakh cr…",2020-06-16T02:54:27Z
SAP SE (SAP) CEO Christian Klein Presents at Sapphire Now Financial Analyst Conference (Transcript),"SAP SE (NYSE:SAP) Sapphire Now Financial Analyst Conference June 15, 2020 12:30 PM ET Company Participants Stefan Gruber - Head, Investor Relations Christian Kl",2020-06-15T23:20:08Z
Report: 85% of Independent US Restaurants May Close by Year's End Due to Pandemic,A new report commissioned by the Independent Restaurant Coalition reveals that as many as 85% of US independent restaurants may be forced to close down by the end of the year due to the COVID-19 pandemic.,2020-06-15T22:37:20Z
"Dominica Builds Extraordinary New Health Infrastructure, Using Citizenship By Investment Proceeds","LONDON, June 15, 2020 /PRNewswire/-- An entirely transformed healthcare infrastructure is currently underway in the Commonwealth of Dominica. Dr the Hon. Roosevelt Skerrit, the Prime Minister of the Caribbean country, held an online public discussion on Sunda…",2020-06-15T21:43:00Z
Washington Prime Group Board of Directors Declares Quarterly Dividend for Preferred Shares,"COLUMBUS, Ohio--(BUSINESS WIRE)--Washington Prime Group Inc. (NYSE: WPG) today announced that the Company’s Board of Directors declared a quarterly cash dividend of $0.4688 per Series H preferred share of beneficial interest, $0.4297 per Series I preferred sh…",2020-06-15T20:08:06Z
Equity REIT Performance In A Nutshell: Week 24,Week 24 ended the previous three week outperformance of equity REITs - lagging behind the S&P 500 by 5 bps. In total VNQ declined by 4.79%. All 16 equity REIT s,2020-06-15T20:02:37Z
25 Stocks That Billionaires Are Selling,Hedge funds entered 2020 on a bit of a roll. The Preqin All-Strategies Hedge Fund benchmark delivered an 11.45% return in 2019 - only the second time the industry has registered double-digit returns since the beginning of 2014.The pressure was on to repeat th…,2020-06-15T19:12:47Z
"In pandemic crisis, bridging the gulf with West Asia","A strong, positive message by New Delhi to the region’s investors is crucial as both are well-placed to help each other",2020-06-15T18:27:14Z
What Do Google and the Post Office Have in Common? They Get Top Marks for Coronavirus Response.,"Stephen Silver
Health, 
 
What companies handled coronavirus best? The Postal Service, Clorox, and Google, a new survey says
During the coronavirus pandemic and nationwide stay-at-home orders, which continue to various degrees in most of the country, American…",2020-06-15T17:53:00Z
Meet the at-large DC Council candidates,"On November 3, DC residents will vote for a new at-large councilmember, to replace the seat from which Councilmember David Grosso is stepping down. Over a dozen candidates are running including Markus Batchelor, Mario Cristaldo, Franklin Garcia, Marcus Goodwi…",2020-06-15T17:28:00Z
"Colony Capital: Preferred Shares Yield 10%, Offer 30% Upside",Colony Capital has assets in areas that have been hit very hard by the pandemic. The common shares do have a margin of safety due to underlying asset values and,2020-06-15T17:05:31Z
Industrial Real Estate Sees “Promising Future” As Sector Benefits from E-Commerce During Pandemic,"COVID-19 pandemic? Oil price crash? During this unprecedented time with unprecedented events, DFW industrial real estate—if you can believe it—is cruising into a promising future with even more upside potential. Coming into March, our market was as strong as …",2020-06-15T17:00:29Z
Lenders of Different Stripes Weigh In on Financing Moving Targets in Today’s Market,"While the commercial real estate market has shifted heavily in favor of lenders in just a matter of a several weeks, many financiers find themselves aiming at moving targets in the sector while reshaping their businesses. Investment sales activity has nearly …",2020-06-15T16:19:48Z
"Socso: Over 100,000 workers tested","PETALING JAYA: Over 100,000 workers have undergone Covid-19 testing under the Social Security Organisation’s (Socso) Program Saringan Prihatin (PSP) since April.",2020-06-15T16:00:00Z
Marrying Yesterday’s Basis with Today’s Underwriting: Players Unpack What’s Unfolded,"Pre-COVID-19, the commercial real estate sector was a borrower’s market.  No matter one’s opinion of what the “new normal” looks like, we’re in the middle of what’s firmly become a lender’s market. And financiers are acting as such and making adjustments. “Pr…",2020-06-15T15:54:15Z
A Rise in Distressed Hotel Deals Could Hit in Late Summer,"Delinquencies have spiked quickly on hotel properties, but we are still a few months away from a wave of distressed deals hitting the market.",2020-06-15T15:51:00Z
Help for Children Asia Expands Corps of Volunteers From the Hong Kong Alternative Investment Community; Renews Pledge to Raise Funds to Fight Child Abuse,NEW YORK--(BUSINESS WIRE)--HFC announced the expansion of its HFC Asia affiliate group of finance industry professionals from the Hong Kong Alternative Investment community.,2020-06-15T15:24:23Z
Better Buy: Intercontinental Exchange vs. Cboe Global Markets,"While both have benefited from COVID-19 volatility, they also have concerns about growth.",2020-06-15T15:07:00Z
Japan’s triple economic shock,"Author: Sayuri Shirai, Keio University
Japan's economy has experienced three consecutive shocks over the past year-and-a-half. The first shock struck Japan in early 2019 when the US–China trade war and slowing economic growth adversely affected Japan's manufa…",2020-06-15T14:51:41Z
3 “Strong Buy” Dividend Stocks Yielding at Least 7%,"Volatility is the name of the game right now. Last week, markets had their worst close since March, despite a Friday rally. The S&P 500 lost 6% on Thursday, the index’s worst trading day in three months, and finished the week down 4.8%.Worries about a new spi…",2020-06-15T13:42:02Z
"Nigeria: Pandemic Has Stalled Real Estate Transactions, Says Ibaru","[This Day] The Chief Operating Officer of Northcourt, a real estate investment solution company, Mr. Ayo Ibaru, has disclosed that the outbreak of the coronavirus is delaying a lot of real estate transactions.",2020-06-15T13:17:30Z
We are open to strategic partners for some of the new businesses: M&M,‘I would put the tractor business between revival and growth.’,2020-06-15T13:00:56Z
Aon Assembles Broad Coalition to Move the Economy Forward,"CHICAGO, June 15, 2020 /PRNewswire/ -- Aon plc (NYSE: AON), a leading global professional services firm providing a broad range of risk, retirement and health solutions, today announced the formation of a coalition of leading companies and organizations to st…",2020-06-15T13:00:00Z
Ventas Lends a Hand to Tenants,"Owning senior housing assets during the COVID-19 crisis has been difficult, but Ventas is focusing on what's important.",2020-06-15T12:55:00Z
Regional REIT Ltd.: 10% Yield For U.K. Regional Office REIT,"A well-managed out-of-favour regional UK commercial real estate portfolio. Rent collection has been resilient during the national lockdown. Cultural factors, kn",2020-06-15T12:42:54Z
Hospitality in GCC - HVS Hotel Owner and Investor Sentiment - COVID-19,"With all the uncertainty that remains around the duration and outcome of this pandemic and its' prolonged impact on the hospitality industry in particular; we are pleased to share the findings of the ""HVS Hotel Owner and Investor Survey"". The goal of the surv…",2020-06-15T12:32:00Z
We're Buying The REIT Collapse,"After a strong rally in April and May, REITs appear to be going for a second crash. We believe that the recent volatility provides a second chance for investors",2020-06-15T12:25:00Z
Recovery Stocks On The Launching Pad,"The Dow Industrials (INDU) have completed a 10% correction from peak to trough (2,500 pts) in just 4 days. Today the index successfully tested yesterday's close",2020-06-15T12:14:04Z
Japan’s triple economic shock,"Author: Sayuri Shirai, Keio University Japan’s economy has experienced three consecutive shocks over the past year-and-a-half. The first shock struck Japan in early 2019 when the US–China trade war and slowing economic growth adversely affected Japan’s manufa…",2020-06-15T12:00:53Z
TRD Insights: Can CRE CLOs recover from the pandemic?,One of the fastest growing segments of the commercial real estate financing space has been commercial real estate collateralized loan obligations. But the strong growth trajectory for CRE CLOs has been cut short by coronavirus as the broader CMBS market has s…,2020-06-15T11:30:51Z
3 Hated Dividend Stocks to Buy Now,Sometimes the best dividend stocks to buy are the ones that are deeply out of favor on Wall Street. Here's a trio of names that fit that bill.,2020-06-15T11:26:00Z
The Closing: Kathryn Wylde,"Kathryn Wylde, president and CEO of the Partnership for New York City, considers herself an activist. She and her organization represent some of the biggest names in real estate, including Blackstone, Vornado and Tishman Speyer. The nonprofit advocates for pr…",2020-06-15T11:00:29Z
"3 REITs That Could Cut Their Dividends, And We're Still Buying","In this article, I plan to provide a detailed analysis of these three REITs in order to determine the probability of a dividend cut. I own all three REITs and I",2020-06-15T11:00:00Z
Successful Portfolio Strategy Is As Much An Art As A Science With James Kostohryz (Podcast Transcript),What are investors to do when the market's underlying fundamentals and technicals are at odds? After 20 years working exclusively with institutional clients and,2020-06-15T10:53:30Z
House purchase: Should you go for developer discounts and offers?,Developer are launching new offers to attract homebuyers given that sales plummeted during the covid-19 lockdown,2020-06-15T10:33:07Z
"Fresh Air, Fat Profits: How Covid-19 Has Lit A Fire Under This Budding Campground Empire","With the hotel industry devastated, entrepreneur Warren Meyer's 6,000 campsites and mastery of wrestling government bureaucracy have become a winning formula for beating the pandemic.",2020-06-15T10:30:00Z
"GDP contraction poses #39;existential threat#39; to MSMEs, policy measures offer little succour: Report","However, policy interventions by the Reserve Bank of India (RBI) and the finance ministry offer little hope because they cannot revive demand, which is crucial for the small businesses, the report said.",2020-06-15T10:29:05Z
The virus doesn’t care about your lockdown fatigue,And health experts worry the White House will pressure regulators to approve a coronavirus vaccine candidate without proof that it provides protection.,2020-06-15T10:06:59Z
Won’t take any corporate exposure in FY21: PNB Housing,‘We will try to improve and grow our book in retail’,2020-06-15T09:49:11Z
European Cities See Life Without Crowds Of Tourists — And Want To Keep It That Way,Cities from Amsterdam to Prague that have long suffered the effects of overtourism are getting a chance to rethink amid the coronavirus pandemic.,2020-06-15T09:45:39Z
Max group eyes Rs 550 crore revenue in 4 years from Antara Senior Living project at Noida,"The company has already tied up with a landlord to develop this 4-acre project, located at Sector 150 in Noida, Uttar Pradesh.",2020-06-15T09:38:07Z
Asia’s real estate investors find escape from coronavirus in sheds and beds,"Asia’s real estate markets are struggling to cope with the fallout from the Covid-19 pandemic. In the first quarter of this year, average Grade A office rents across the region fell 0.6 per cent quarter-on-quarter. They were dragged down by the collapse in le…",2020-06-15T09:00:14Z
âBlack money#39; deals to drop as gap between real estate circle rates and market prices narrows from 100% to 6%,"While average market prices saw maximum appreciation in some of Mumbaiâs hotspots, the average circle rates have increased by over 30 percent in the same period; similar trends noticed in Pune, Gurgaon and Bengaluru.",2020-06-15T08:16:40Z
Govt Urged to Recapitalise FMBN,"[Daily Trust] The president of the Real Estate Developers Association of Nigeria, Aliyu Oroji Wammako, yesterday urged the Federal Government to recapitalise the Federal Mortgage Bank of Nigeria to be able to continue providing the mortgage needed for afforda…",2020-06-15T08:10:31Z
"COVID-19 impact: Taking elevator? Press the buttons, but on your phone","Otis, the world#39;s biggest maker of elevators, is seeing a growing interest in high-tech models, says its India president Sebi Joseph.",2020-06-15T07:48:18Z
Ascott Centre for Excellence sees 400% increase in participants amid COVID-19,"Ascott Centre for Excellence (ACE) has seen a 400% year-on-year increase in participants to 1,300 since January 2020. ACE has doubled its class size and adopted online training methods to conduct home-based learning to continue upskilling Singapore's hospital…",2020-06-15T07:39:48Z
Antalya Homes: Sales with TeleProperty and Payment with Bitcoin,"Business is having a serious transformation after Covid-19. Now, online purchase range is enlarged from a simple pen to a house. Antalya Homes, the real estate company that pioneered remote property sales in Turkey with TeleProperty, recorded the highest valu…",2020-06-15T07:00:00Z
Antalya Homes: Sales with TeleProperty and Payment with Bitcoin,"ANTALYA, Turkey, June 15, 2020 /PRNewswire/ -- Business is having a serious transformation after Covid-19. Now, online purchase range is enlarged from a simple pen to a house. Antalya Homes, the real estate company that pioneered remote property sales in Turk…",2020-06-15T07:00:00Z
Fundamentals will dominate market movement: Mirae,‘Liquidity cannot always take the market higher; eventually earnings have to follow through’,2020-06-15T06:50:39Z
How Real Estate Can Survive Impact of COVID-19,"[Daily Trust] The COVID-19 pandemic is having far-reaching impact on all sectors of the economy locally and globally; as the spread of the virus has grounded economic activities, the real estate sector inclusive.",2020-06-15T05:30:59Z
WB-HIRA extends projects deadline by nine months,"“For all the projects already registered under the WBHIRA as on date of issue of the order, the project timeline is automatically extended for a period of nine months from the present day of completion and no fees will be charged for an automatic extension of…",2020-06-15T04:49:33Z
China#39;s factory output perks up but consumers stay cautious,"Patchy data on Monday also showed sustained contractions in retail sales and investment, a sign many sectors were still struggling with the effects of heavy shutdowns across the world#39;s second-largest economy earlier this year.",2020-06-15T04:45:02Z
The pandemic-triggered slump is a great opportunity for NRIs to buy homes in India,We completed a few such transactions very recently.,2020-06-15T04:21:44Z
COVID Is Accelerating Millennials’ Move from Apartments to Single-Family Rentals,Big SFR operators reported slight growth in leasing rates in the months since the lockdowns started.,2020-06-15T03:24:00Z
Mapletree buys into warehouse near Pune,"The deal, which was concluded over the weekend, is the first acquisition in India’s logistics sector for the Singapore-based real estate asset manager, and the first large property deal since the covid-19 lockdown began",2020-06-14T17:48:17Z
Avoid The 3 T's: Essex Realty Vs. Avalon Bay,We'll be comparing two of the world's best multi-family apartment REITs to see whether one (or both) of these names make sense for investors to own. The primary,2020-06-14T16:44:01Z
The First 100 Days: CMBS After COVID-19,"As the COVID-19 pandemic began roiling US markets in March, few areas were hit harder or more swiftly than the commercial real estate and CMBS markets. Of all r",2020-06-14T16:34:28Z
Money Is Moving Out Of U.S.: The Debt Party Is Over,Foreign money that had been invested in the United States appears to be leaving the country as the extent and length of the economic downturn is now being reali,2020-06-14T15:46:22Z
Are price cuts enough to spur demand in the housing sector?,"Read what experts say whether or not price cuts can bring back demand in the housing sector to the previous level despite people facing job losses, pay cuts and uncertainty in the country due to the covid-19-induced lockdown",2020-06-14T15:24:14Z
Allcargo expects to be debt-free with Blackstone deal closure by Dec,"The partnership will help Allcargo's growing third-party logistics business into which it had invested around Rs 1,000 crore",2020-06-14T14:40:00Z
"This is the future of hotel design after coronavirus, according to hospitality architects","<ul>
<li>In light of the coronavirus pandemic, hotels are planning significant changes into their architecture and design.</li>
<li>We talked to hospitality designers and architects for their take on the future of hotel design.</li>
<li>The hotel stay of the …",2020-06-14T14:29:00Z
"Al Rafd Fund issues 2,563 loans worth OMR99mn",The Board of Directors of Al-Rafd Fund held via videoconferencing its second meeting for the year 2020 under the chairmanship of Dr Ali bin Masoud Al Sunaidi.,2020-06-14T14:22:58Z
Singapore's Mapletree buys part of Chakan warehouse for $45 million - Livemint,"<ol><li>Singapore's Mapletree buys part of Chakan warehouse for $45 million  Livemint
</li><li>Mapletree buys into warehouse near Pune  Livemint
</li><li>View Full coverage on Google News</li></ol>",2020-06-14T13:20:57Z
Singapore's Mapletree to buy 7 lakh sq ft space in Pune logistics park for USD 40 mn,"This is KSH Infra's second deal for the Pune facility after Morgan Stanley Real Estate Investing, the real estate investment management arm of Morgan Stanley, picked up around 1 million sq ft of space for over USD 45 million last year.",2020-06-14T11:45:09Z
How supply chain shocks can derail green shoots of recovery,"There are serious doubts about the ability of smaller component makers to quickly ramp-up. What’s holding them back?.Over the next few months, labour shortages in the component ecosystem are likely to pinch. Getting back the labour, hiring and training new wo…",2020-06-14T11:44:17Z
Fed Chairman: “We’re Not Even Thinking about Thinking About Raising Rates”,,2020-06-14T11:42:43Z
"Mapletree to buy 700,000 sq ft space in Pune logistics park for $40 mn",This is KSH Infra's second deal for the Pune facility after Morgan Stanley Real Estate Investing picked up around 1 million sq ft of space for over $45 million last year,2020-06-14T11:37:00Z
PE investors turn cautious on retail assets,There have been no investments in retail space in 2020 till date.,2020-06-14T11:33:48Z
"As insurance companies take over pension plans, are your payments at risk?","The risks of underfunded public pensions have been known for years, but advocates are now concerned about insurance companies taking over corporate pensions.",2020-06-14T11:08:39Z
"As insurance companies take over pension plans, are your payments at risk?","As insurance companies take over corporate pensions, advocates are concerned about risks to retirees.",2020-06-14T11:08:39Z
Singapore#39;s Mapletree to buy 7 lakh sq ft space in Pune logistics park for $40 million,"This is KSH Infra#39;s second deal for the Pune facility after Morgan Stanley Real Estate Investing, the real estate investment management arm of Morgan Stanley, picked up around 1 million sq ft of space for over USD 45 million last year.",2020-06-14T11:04:05Z
World dispatch: China cases show coronavirus can return if curbs eased,"A patient in Seattle served $ million bill, UK PM urged to relax 2-meter social distancing rule, massive labour migration in Africa - round up of Covid-19 news across the globe",2020-06-14T10:41:00Z
"âPharma, gold loan firms among 6 themes where there is money making opportunityâ","We see opportunities with select consumer staples, large IT players, the strongest banks, life insurance companies, and a few names in the pharma sector including the MNCâs and gold loan companies.",2020-06-14T07:21:34Z
Developers in Bengal awarded 9 more months to complete housing projects,"It will give a boost to the sector that has been severely hit by the 
COVID-19 crisis and the lockdown that has led to the stoppage of 
construction work for over two months, officials said",2020-06-14T06:35:31Z
Lamar Is Already Pricing In A Recovery,"LAMR is trading with a full valuation. This prices in a recovery that may or may not occur. In addition, the lower dividend is worth a yield of only 2.8%, so it",2020-06-13T18:56:06Z
Care homes: Questions and Answers,Who runs care homes? Do they make money? Would they be better if they were all in the public sector?,2020-06-13T17:22:25Z
A novel solution for struggling real estate sector in Covid-19 times,"Before Covid-19, the sector was grappling with multiple headwinds of customer reluctance, inventory overhang and half-baked projects across the country",2020-06-13T17:15:00Z
TN Dy CM Panneerselvam urges PM Modi to take measures to revive real-estate industry,"Highlighting the difficulties and challenges faced by the sector, 
Panneerselvam, who holds the Housing portfolio in addition to Finance, 
said the real estate industry was a major contributor to the GDP and to 
growth",2020-06-13T14:57:23Z
Weekly Commentary: Extraordinary Q1 2020 Z.1 Flow Of Funds,The Fed slashed rates at an emergency meeting on March 3rd - and then began aggressively expanding its holdings/balance sheet (creating market liquidity). Even,2020-06-13T14:47:36Z
Bengal prepares white paper on cities in post-COVID-19 world,"West Bengal Housing Infrastructure Development Corporation chairman and 
managing director Debashis Sen said his department has come out with the
 document on 'Reconfiguring Cities in the New Normal'",2020-06-13T14:42:28Z
The Reckoning: Reinvention in the Rust Belt,"Before the coronavirus pandemic hit, Jose Rivera used to walk through the newly redeveloped blocks of central Allentown, Pennsylvania, feeling the weight of his college textbooks in his backpack, surrounded by soaring office towers and apartments with rooftop…",2020-06-13T14:39:07Z
Is Simon Property Group a Buy?,"Having telegraphed a 50% dividend cut, is this mall REIT worth the risk for investors? It depends on what you expect the future to look like.",2020-06-13T14:15:00Z
QTS Realty Trust: Data Center Tech Dividends And High-Yield Options Trades,"QTS pays dividends on its common and on two preferred shares, yielding from 3% to 6.6%. Data center REITs have shown more resilience vs. the market in 2020. Val",2020-06-13T13:15:00Z
The Time To Buy REITs Is Right Now,"A lot of investors claim that it's too late to buy the REIT recovery. In reality, prices remain very attractive even after the recent rally. As we reopen the ec",2020-06-13T13:00:00Z
Equinix Is a REIT You Should Know,A resilient business model and No. 1 market position should help it benefit from unprecedented data center demand.,2020-06-13T13:00:00Z
IT sector braces for several disruptions in a post Covid-19 world,Pandemic likely to push the sector to bring in changes to operating and delivery models,2020-06-13T12:17:00Z
Bengal Prepares White Paper On Cities In Post-Coronavirus World,"The West Bengal government has prepared a white paper on the future of cities in the post-COVID-19 world, as urban spaces are changing ""drastically and rapidly"", an official said.",2020-06-13T12:00:23Z
Why tech workers are migrating to Sonoma County during the coronavirus pandemic - Santa Rosa Press Democrat,"If this temporary trend takes hold broadly across many industries for years, it could have some profound ramifications for the county, analysts and business leaders said.",2020-06-13T08:03:45Z
Want to build a pandemic proof portfolio? Follow these four principals with a disciplined approach,I believe the stock market may crash only when the US Fed stops printing money. If the Fed keeps printing money then every correction in the market may be short lived.,2020-06-13T07:39:38Z
"From IL&FS crisis to Templeton fiasco, how & why the debt market unfolded",Liquidity crunch and risk aversion have been major issues plaguing the financial sector.,2020-06-13T06:41:52Z
Game on - Decathlon Dublin opens despite Covid crisis,He's about to open an enormous €13m flagship superstore - his company's first in Ireland. But Bastien Grandgeorge has an odd message for Decathlon's potential customers.,2020-06-13T05:05:13Z
How the Coronavirus could be a Climate Game Changer if it shifts 30% of Jobs Online,"By Sören Amelang | - ( Clean Energy Wire) - The coronavirus pandemic has boosted digitalisation because it forced many people to do without business trips, work remotely and shop online, which offers new opportunities for climate protection, according to anal…",2020-06-13T04:02:50Z
